
Timestamp,X,Y,Z,Label,Magnitude
1771582168704,-0.2911658,0.4129038,-1.4297676,0,-0.7928218253902183
1771582168725,0.67858493,-0.6677227,-2.6230128,0,-0.4211598183064717
1771582168745,-0.8011968,0.66632366,-1.0734286,0,-0.7987628880444868
1771582168765,-0.37093508,1.1962595,-1.0365548,0,-0.7609240299196184
1771582168785,0.39363638,1.9457617,-2.1377816,0,-0.38412992212873254
1771582168805,1.5677364,-1.0252867,3.6259274,0,-0.04460809620913959
1771582168826,-0.8110821,1.8791342,-2.3367026,0,-0.3290110352524004
1771582168846,1.5535923,-2.9126363,-2.3992374,0,-0.044712474736468215
1771582168866,-0.42732623,-0.8233795,-4.2462487,0,0.03275076976902397
1771582168886,1.1864203,-0.9829335,1.6457028,0,-0.5775484130500963
1771582168907,1.4562292,0.024486065,4.333964,0,0.09860387439336928
1771582168927,2.0012252,-0.6796713,3.3703141,0,-0.07466893642709295
1771582168948,0.536237,0.15288258,-1.8821158,0,-0.6625479646105644
1771582168967,0.2887603,0.7378197,-2.8062675,0,-0.38453753309118843
1771582168988,1.4899652,-2.5071664,2.4561486,0,-0.12287033043539734
1771582169008,0.16427207,0.0016355515,-0.7120838,0,-1.0220060486753637
1771582169028,2.5233736,-0.7881675,3.6509366,0,0.07976052902869737
1771582169048,0.22375095,1.0387626,0.47263527,0,-0.8959315596989342
1771582169069,1.3236167,-1.193387,-0.39988232,0,-0.7023667683079479
1771582169089,-1.0463502,1.1728206,-5.1475453,0,0.3349040328176282
1771582169109,1.5025213,0.7118726,0.77385473,0,-0.7002034274635822
1771582169129,2.2043307,0.101758,3.1330523,0,-0.11726491334923723
1771582169150,1.3169198,0.3698969,-0.5260987,0,-0.8076547290535346
1771582169170,0.93922853,0.8053098,0.77650166,0,-0.8090755692650516
1771582169190,3.3015416,0.08856821,0.49621677,0,-0.2608979416476323
1771582169211,1.2052636,-0.8146043,3.4313345,0,-0.14795138807840794
1771582169231,0.015608072,0.17305803,-0.83494854,0,-0.9864014615425853
1771582169251,0.6152945,0.3306074,-3.1594226,0,-0.2912619465303184
1771582169271,1.5961525,0.09542465,2.1701803,0,-0.44881280670478835
1771582169292,2.7164836,-1.7512069,3.5346742,0,0.16203220942928473
1771582169312,0.52978957,0.31705332,-0.3092146,0,-1.0337541237292265
1771582169332,2.0688848,-2.0566888,2.219524,0,-0.16585741584369498
1771582169352,0.18321532,1.0124989,-2.7875834,0,-0.3683620213854709
1771582169373,1.706359,-2.2332764,3.3161526,0,0.0329139591559672
1771582169393,0.6010728,-1.3174114,0.23572636,0,-0.8072024340584114
1771582169413,-0.8021393,0.61249924,-0.5871167,0,-0.8945781313934433
1771582169433,1.1187212,0.45882893,-1.4601588,0,-0.6821401930740981
1771582169453,1.2843314,-0.88631964,1.7852511,0,-0.5434847763558878
1771582169474,0.95184845,0.21511078,-0.69992256,0,-0.8848613412749112
1771582169494,0.38266617,-0.57546854,-0.0020227432,0,-1.0335877254488284
1771582169515,0.23664838,0.23304129,0.5999894,0,-1.0351351580017816
1771582169534,0.7017809,0.40689802,2.993959,0,-0.33029506009262566
1771582169555,1.2970223,-0.15764523,-0.8951855,0,-0.7731579938455276
1771582169575,-0.27349055,0.08754206,3.471119,0,-0.21912945588758637
1771582169595,1.8586016,0.83472776,0.04611063,0,-0.6406729146012787
1771582169616,-0.9627039,-0.22106457,3.0434833,0,-0.30175054537588847
1771582169636,0.6686603,-0.8742013,-1.0589128,0,-0.7896466489279015
1771582169656,-2.5005677,0.9431586,-2.370778,0,-0.1930045585799607
1771582169676,1.0085394,-1.3046751,1.912559,0,-0.49850168694637964
1771582169697,-0.82114553,-0.021066189,-2.012753,0,-0.6010133743088923
1771582169717,-0.44720146,0.28527164,0.17561007,0,-1.072191857820793
1771582169737,0.26943317,0.11249685,1.9065471,0,-0.6725259031201849
1771582169757,0.35934913,0.53012276,1.6045885,0,-0.7311908364199402
1771582169777,0.42999163,-0.7274766,3.5592866,0,-0.16800451749066292
1771582169798,-0.3024622,0.6839981,0.7100711,0,-0.9343457799524875
1771582169818,0.23597077,-0.4543128,5.4750047,0,0.3689578005270739
1771582169838,-2.3211339,1.17272,2.3895602,0,-0.20491464815406898
1771582169858,0.031155705,-1.3118839,0.7554145,0,-0.793480375462665
1771582169879,-1.7181473,0.07049084,-2.9692314,0,-0.23422541910456512
1771582169899,0.6147373,-3.475688,-1.9153595,0,-0.06368322620650434
1771582169919,-3.5161786,-0.5024681,-2.454827,0,0.02436588447422334
1771582169940,-2.484383,-1.5705433,1.428771,0,-0.2818285113660208
1771582169960,-1.7449274,-0.14229012,1.3473468,0,-0.5907328037146538
1771582169980,0.75353587,-0.6580887,2.543446,0,-0.4378761890193384
1771582170000,0.17387593,-1.3596649,4.2077203,0,0.05578600335356851
1771582170021,-0.98833984,-0.09000301,-2.1713398,0,-0.5387371768460983
1771582170041,-1.3956991,-2.2386856,1.0929441,0,-0.40216170277471486
1771582170061,-3.2536848,0.3083582,-1.6210275,0,-0.1709334144815323
1771582170081,-1.7065187,-1.8699341,3.1786923,0,-0.04974479624998995
1771582170102,-2.4087763,0.8540716,0.28358698,0,-0.48505931681405895
1771582170122,0.07016039,-3.0019393,3.8642764,0,0.19243751195835743
1771582170142,-2.984295,0.9344616,-1.5784581,0,-0.21329840215796078
1771582170163,0.038362265,-1.7121067,1.9734011,0,-0.4729594078534564
1771582170183,-3.1856096,1.7252073,0.5231066,0,-0.1673885443897904
1771582170203,-0.62939215,-1.7670026,2.3392587,0,-0.36048379404568753
1771582170223,-3.222132,1.1878862,0.8395729,0,-0.2038761240121358
1771582170243,-0.33143926,-1.8385153,1.5031261,0,-0.5357044762986073
1771582170263,-2.6050844,0.14673185,0.43760538,0,-0.4633952857193217
1771582170284,-1.2579191,-1.7453094,0.8366866,0,-0.5617931595190782
1771582170304,-1.6726774,-1.1903973,0.45340157,0,-0.6218488559669658
1771582170324,-2.8702278,0.7949109,-1.5200508,0,-0.2597459395593489
1771582170345,-1.042207,-1.7995362,4.2263727,0,0.1389034784971724
1771582170365,-2.9132805,0.90877056,1.5465198,0,-0.23714345563399694
1771582170385,1.2589145,-2.1487274,2.7917542,0,-0.14383067193326493
1771582170405,-2.8760219,1.645637,-0.06557894,0,-0.2683654475865298
1771582170425,0.12147856,-1.6436515,1.3280249,0,-0.6177328077920293
1771582170446,-3.6556804,1.8579283,-1.3270411,0,0.0221604223727109
1771582170466,-1.1133251,-2.04812,2.4618635,0,-0.24612557866601925
1771582170486,-2.2900107,1.0767417,-0.8667979,0,-0.454876543161527
1771582170506,-0.21038532,-0.5938029,0.991611,0,-0.8924774563763046
1771582170527,-1.9973862,1.1881514,1.2117281,0,-0.4705934836372483
1771582170547,-1.7091885,-0.13447285,2.2023091,0,-0.42100059326427464
1771582170567,-1.9365137,-0.7848625,-0.71258545,0,-0.5911613906173371
1771582170588,-2.591637,0.98239565,-2.2487357,0,-0.19400450195189098
1771582170608,-1.1784616,0.47560358,5.7046814,0,0.46978552350066693
1771582170629,-1.4069128,0.71191454,6.5550222,0,0.7316018941584366
1771582170648,1.3918605,-2.577642,3.6637487,0,0.13325023706079606
1771582170668,-2.9199567,2.2290182,-2.4476874,0,0.05255221079284012
1771582170689,-1.7513494,-1.6287842,6.0509524,0,0.6628936674733148
1771582170709,-1.9869723,2.6292562,-0.22129679,0,-0.2716235460173502
1771582170731,-0.7354605,-1.700758,4.023819,0,0.05712902108144302
1771582170750,0.29662657,-0.7136512,-0.69151974,0,-0.9326607245209098
1771582170770,-0.06794548,0.05368042,-1.4012876,0,-0.8256262269212424
1771582170790,-1.5669861,1.0257473,1.2508407,0,-0.5781882208320751
1771582170810,-2.3705823,1.4779458,2.5470319,0,-0.13236694200802662
1771582170831,-1.4894028,0.16567469,-0.13136005,0,-0.7963446391900734
1771582170851,-1.1213415,-0.8239937,0.57667494,0,-0.7957727400159244
1771582170871,-1.6160917,0.08827257,2.2149124,0,-0.43492683742852245
1771582170891,0.15133905,-0.29791594,4.52622,0,0.08880187489502585
1771582170912,1.641407,-1.9791965,2.17282,0,-0.2531404812495192
1771582170932,-1.4475737,0.882112,-1.2318983,0,-0.6238852023321033
1771582170952,-1.6779342,-2.1309829,1.4579573,0,-0.336886412309995
1771582170973,-1.5595541,-0.67636967,0.6478977,0,-0.7044939291655736
1771582170993,-1.4112086,0.60727406,0.8782382,0,-0.7189517584837032
1771582171013,-1.6532803,1.5951033,1.9190593,0,-0.3619485376234453
1771582171033,0.45892,-0.7513137,0.92022467,0,-0.8636741243455984
1771582171054,-1.3186028,-0.42644596,0.49222612,0,-0.806166945918533
1771582171074,-1.3486958,0.23202848,1.1129923,0,-0.7206049121852484
1771582171094,-0.15823126,-1.0887327,0.80570126,0,-0.8373868804985902
1771582171114,-2.3230855,1.0144215,1.9427791,0,-0.30349768512461095
1771582171135,-0.5373516,-0.42428207,2.6712966,0,-0.4307263751341772
1771582171155,-1.3271487,0.6764355,-0.8980403,0,-0.7277831854091252
1771582171175,-0.57729626,-0.63276196,-0.31679058,0,-0.9687794381305886
1771582171195,-1.1176884,-0.3850484,-0.11288071,0,-0.8887634586977672
1771582171215,-1.4527197,0.1705308,-0.26614046,0,-0.8014863608324032
1771582171236,-0.93293786,-0.023305893,-0.2319727,0,-0.9546648998366914
1771582171256,-0.7567172,0.8114314,1.0534034,0,-0.7888766295866748
1771582171276,0.5716543,-1.0753446,2.2386208,0,-0.49175350879899077
1771582171297,-1.5590873,-0.3622942,2.0270052,0,-0.4817370911045747
1771582171317,-0.15393066,-1.1089535,1.28024,0,-0.7390513768703569
1771582171337,0.20596457,0.3314519,-0.48435497,0,-1.0537426348596597
1771582171357,0.36654902,-0.9021883,1.3478923,0,-0.7500982365130747
1771582171377,0.12318754,-0.31109953,-0.82339907,0,-0.9759138672568947
1771582171398,-0.76370764,0.8312135,1.190218,0,-0.7566627871049242
1771582171418,0.8178768,-0.601161,1.9733562,0,-0.587828252717017
1771582171438,0.7934909,-0.0060896873,0.31964493,0,-0.9856319840059403
1771582171459,1.4805903,-3.0809608,3.100205,0,0.11102906554119746
1771582171479,0.06723118,-0.7290158,-0.6081481,0,-0.9575463904284319
1771582171499,0.9101386,-1.1630149,4.541751,0,0.15802259449776404
1771582171520,0.98340034,-1.0151587,2.8731694,0,-0.3011004142611042
1771582171540,1.1823044,-2.7225025,0.2792697,0,-0.3654945185418218
1771582171560,1.2018547,-1.3188753,-0.51743746,0,-0.693214546395305
1771582171580,1.2760859,-1.8884215,1.3596311,0,-0.4609933586136904
1771582171600,0.5857167,-1.6949668,1.4251008,0,-0.5669705693775487
1771582171620,1.2655015,-1.7356105,-0.88680077,0,-0.5572749483019509
1771582171640,1.8409028,-2.3059216,-0.71902084,0,-0.3492398070586768
1771582171661,0.41938686,-1.1156149,0.9835677,0,-0.7844003642985936
1771582171681,0.74300814,-2.3605685,1.6656618,0,-0.3649604639499427
1771582171701,-0.079702854,-0.40267277,-1.6218905,0,-0.7471327168986583
1771582171722,0.104596615,-1.3070226,0.40745974,0,-0.834642930005175
1771582171742,0.6346626,-0.59139633,1.3458042,0,-0.7680966220362835
1771582171762,1.5189652,-2.201006,2.0108533,0,-0.2591106462821817
1771582171783,0.859653,-1.6764312,1.0853133,0,-0.600917339763737
1771582171803,1.4505076,-0.19855118,-0.6397686,0,-0.769103093663446
1771582171823,0.23298502,-2.8938706,2.9501972,0,-0.02771328123876113
1771582171843,-0.07562971,-0.14448118,-0.087375164,0,-1.18122175637781
1771582171864,0.5190401,-2.087678,1.4812174,0,-0.4732545447937935
1771582171884,0.12744808,-0.7538409,0.10956192,0,-1.0098818053909853
1771582171904,-0.21022749,-0.95389175,1.4916091,0,-0.7150587646474132
1771582171924,0.83389187,-1.1752138,2.7754946,0,-0.32289470815954524
1771582171945,-0.824276,-0.28489685,0.51897764,0,-0.9391366198436729
1771582171965,-0.25247073,-1.6629024,0.49744081,0,-0.7235185601398915
1771582171985,-0.4261577,-0.7249656,0.56650496,0,-0.9393985405879969
1771582172005,-0.52069664,-0.22664309,0.70311356,0,-0.9715335037145574
1771582172025,-0.27187657,-0.8099117,1.389646,0,-0.7593194807516914
1771582172046,-0.28289366,-0.9908619,0.99783707,0,-0.8167451511159517
1771582172066,0.07252383,-0.6612153,0.4361,0,-1.003159596078183
1771582172086,-0.73189735,0.95437384,0.21379519,0,-0.8788363175225197
1771582172107,0.004317045,-0.7567797,1.6874051,0,-0.6956978889292466
1771582172127,-1.0901186,1.3802266,0.4106512,0,-0.7083111964954532
1771582172147,0.75907135,-1.4441156,2.9278889,0,-0.2574128854300976
1771582172167,1.0965779,-1.0870953,0.1896596,0,-0.7813577524968084
1771582172188,0.49058366,-1.0149283,0.48540306,0,-0.8771499548772043
1771582172207,1.1286068,-2.1690345,2.2655096,0,-0.26278886789890277
1771582172228,-0.61984944,0.22005892,0.7288437,0,-0.9487918477084072
1771582172248,1.4689777,-1.9995966,2.103919,0,-0.28618543436340754
1771582172268,0.48499823,-1.7883544,1.1917524,0,-0.5924950012366951
1771582172288,1.4181831,-2.1675415,0.6451373,0,-0.45646929969619576
1771582172309,1.5620563,-2.3074903,1.8461313,0,-0.26009119377916085
1771582172329,0.83991957,-1.1417713,1.1578946,0,-0.7012668909912496
1771582172349,1.6899464,-2.6661816,2.06109,0,-0.1354123365538482
1771582172370,0.24157381,-1.0779438,1.0009608,0,-0.8003167722610784
1771582172390,0.4468372,-1.5117617,0.66965103,0,-0.735544663451253
1771582172410,1.0391331,-1.8138671,1.5758281,0,-0.47150641876837485
1771582172430,0.25629902,-0.3719659,1.1576853,0,-0.8726719907775439
1771582172451,2.0377927,-2.675344,2.5998292,0,0.004857910818794845
1771582172471,0.30301738,0.49294233,-0.7077141,0,-0.9685150797146068
1771582172491,1.8399389,-1.8319011,1.5878634,0,-0.34735148716239733
1771582172511,-0.84444773,0.9423094,0.083823204,0,-0.8652612704647761
1771582172532,0.84824824,0.1649189,-0.13835907,0,-0.9798958810403127
1771582172552,0.99759626,-1.2526121,0.50231457,0,-0.745606887583289
1771582172572,1.1872628,-0.6995745,-0.93188286,0,-0.7498976220337663
1771582172593,0.28630078,-1.2037153,0.4990301,0,-0.8459944540583701
1771582172613,-0.28613615,0.019369125,0.5158863,0,-1.063006063851966
1771582172633,1.1196626,-0.6786032,1.0411868,0,-0.7472033502710091
1771582172653,-0.30231756,0.83955145,0.88976526,0,-0.8675852172342534
1771582172674,0.90046465,0.32632017,0.07043028,0,-0.9550361115669289
1771582172694,0.010417938,1.1780472,-1.7076612,0,-0.6299821115867152
1771582172714,0.8509917,-0.3696308,-0.07609749,0,-0.9636241594101569
1771582172734,0.854307,0.384521,-1.1123357,0,-0.8109411360375203
1771582172755,0.576809,-0.110649586,-0.4776907,0,-1.0143418492933847
1771582172775,-0.11016843,0.54262733,-1.1282096,0,-0.8685688396549057
1771582172795,0.49478632,-0.29893923,-0.88251495,0,-0.9274279772777587
1771582172815,0.45302504,0.18832111,-0.24052,0,-1.0757980557225573
1771582172836,1.5700845,-0.80317545,1.6096745,0,-0.5386348213634966
1771582172856,0.2520434,0.10904312,-0.388227,0,-1.096468347112042
1771582172876,1.0313542,-0.08520985,0.11539841,0,-0.9314277585289782
1771582172896,0.90389836,-0.13664103,0.8856058,0,-0.8638909563331201
1771582172917,0.46649516,0.09507322,-0.08913183,0,-1.0938958418686873
1771582172937,1.2840323,-0.4666586,0.8091974,0,-0.7719775847501739
1771582172957,0.7416005,0.59402514,-0.7390771,0,-0.8840251904929568
1771582172977,1.769262,-0.40927458,0.13234377,0,-0.7040249087959669
1771582172997,1.1094015,0.3115077,-0.21463537,0,-0.8932579568316261
1771582173018,1.5381553,-0.7077584,0.71495533,0,-0.6990259315826911
1771582173038,1.199018,0.38993216,-0.40470266,0,-0.8488975180624674
1771582173058,1.8252865,0.17838621,-0.73442173,0,-0.6588752953496145
1771582173079,1.854547,0.19028664,-0.25754023,0,-0.6861745068371606
1771582173099,1.3066062,0.3613305,-0.82043886,0,-0.7729348584351445
1771582173119,0.9046987,0.06847143,0.6901698,0,-0.9026420486359544
1771582173139,1.0996569,1.2433496,-1.5285897,0,-0.5769236279647996
1771582173160,1.4959941,0.069839954,-0.11212349,0,-0.797079890184259
1771582173180,1.4225649,0.7067609,-0.70235014,0,-0.7285273504192619
1771582173200,0.7752819,-0.11960173,-0.49685574,0,-0.9643101202515003
1771582173220,0.883129,-0.061201572,0.04799986,0,-0.9765674769943394
1771582173241,0.8581327,-0.057409763,-0.9888606,0,-0.8528771513522235
1771582173261,0.46542853,-0.81020164,0.9399495,0,-0.8485584022603915
1771582173282,0.5033411,-0.30531645,0.14229298,0,-1.0585103305134007
1771582173302,-0.45331007,-1.3733897,1.4345565,0,-0.6409345606698246
1771582173322,-0.24234504,-0.7518945,0.83544254,0,-0.8997705961397635
1771582173342,-0.57987,-1.0300183,0.6224637,0,-0.8454789469690149
1771582173362,-0.52735806,-1.0590982,1.3079686,0,-0.7206869515168287
1771582173383,-0.16790032,-0.5024266,0.66458845,0,-0.9872634010591891
1771582173403,-0.21992183,-0.95519066,1.0494628,0,-0.8162764261062925
1771582173423,-0.26990378,-0.5103836,0.49558687,0,-1.0132261403704028
1771582173443,-1.0390166,-0.38646698,-0.32882833,0,-0.8978731426898711
1771582173463,-0.53831303,-1.1643777,1.4265289,0,-0.6755309461312001
1771582173484,-0.6562674,-0.0721674,0.6662774,0,-0.9615612364752386
1771582173504,-0.8767874,-0.8994365,1.5345144,0,-0.6566933225803814
1771582173524,-0.9336418,-0.6168041,0.82586765,0,-0.8294793937978042
1771582173544,-0.97519946,-0.5614114,-0.14169455,0,-0.9043389894778515
1771582173565,-0.560222,-1.0220432,0.9362416,0,-0.799073350823285
1771582173585,-0.20827067,-0.26821804,0.43082857,0,-1.0751627863089082
1771582173605,-0.90154374,-0.96698284,1.9175344,0,-0.5557375340096551
1771582173625,-0.51247644,-0.09353781,0.25238085,0,-1.0663273255550698
1771582173646,-1.1696122,-0.11388397,0.4240594,0,-0.8707397930906945
1771582173666,-0.7727357,-0.66636467,0.8235693,0,-0.8526662071801746
1771582173686,-1.0509158,-0.107625484,0.099978924,0,-0.925636904365323
1771582173706,-1.032762,-0.9570794,1.5640941,0,-0.6212580413860922
1771582173727,-0.6582711,0.4100294,-0.025156021,0,-1.0088351795077877
1771582173748,-1.1192067,0.8870206,-0.15654421,0,-0.8160927904583607
1771582173767,-0.20072901,0.023627758,0.5116739,0,-1.0747035190395304
1771582173788,-0.014065504,0.5680747,-0.683496,0,-0.9758926369958273
1771582173808,0.25707805,-0.71915245,0.6797881,0,-0.9369248447941741
1771582173828,0.20827997,-0.39731503,0.4356556,0,-1.0527710849849028
1771582173848,-0.6181636,-0.12224245,-0.2769084,0,-1.0344027624521817
1771582173868,-0.07927096,-0.6985512,0.9215965,0,-0.8970469642816203
1771582173889,-0.14208555,0.27450657,0.44862843,0,-1.0762623675479888
1771582173909,-0.6020304,-0.41688633,0.86900616,0,-0.9036795663777797
1771582173930,-0.20675266,-0.44677687,1.0331049,0,-0.9013446310474621
1771582173950,-0.10882974,-0.21736288,-0.34116888,0,-1.1129876615092327
1771582173970,0.38450336,-1.0226059,0.5960007,0,-0.8721442532978563
1771582173990,0.7507416,-0.07465458,-0.074309826,0,-1.014039981046614
1771582174010,0.24475825,-1.1618032,1.0589194,0,-0.7710879512127312
1771582174031,0.20470679,-1.280673,1.0407181,0,-0.750097639919215
1771582174051,0.020920992,-0.5258231,-0.5139108,0,-1.0206172801525013
1771582174071,0.57944584,-0.930665,1.0533404,0,-0.7916768964454703
1771582174092,0.6673306,0.079769135,-0.5786915,0,-0.9764670282311831
1771582174111,0.36349237,-1.033534,0.40961838,0,-0.8939768204215087
1771582174132,0.16046631,-0.7247791,0.3571806,0,-0.9948748872979397
1771582174152,0.24667847,0.2410121,-0.9492464,0,-0.9405671472905954
1771582174172,-0.21528792,2.6178098,-1.5514979,0,-0.3452511596577036
1771582174193,-1.8480289,6.9052873,-7.7040563,0,1.8306837851694961
1771582174213,0.58572805,-3.9255354,4.96011,0,0.6180070627073021
1771582174233,-0.7515391,3.334035,-1.6397262,0,-0.12936356017875966
1771582174299,-2.2044196,3.8076334,-0.26648188,0,0.050657697789173686
1771582174300,1.3997808,0.58633614,1.7925553,0,-0.5500216085770645
1771582174300,0.58644146,2.4359403,-2.3933773,0,-0.22438429992387862
1771582174316,0.5951752,0.59056187,-1.5088897,0,-0.7316233884698398
1771582174334,1.2951008,0.75307703,-1.6857471,0,-0.5772854327704544
